id,name,country,time_zone,lat,lng
15478,Sarnow,DE,Europe/Berlin,53.117277,12.229869
15479,Schafstädt,DE,Europe/Berlin,51.385793,11.773657
15480,Schalkau,DE,Europe/Berlin,50.400737,11.001385
15481,Scharfenstein,DE,Europe/Berlin,50.702657,13.056337
15482,Schalkau Mitte,DE,Europe/Berlin,50.396656,11.008477
15483,Wendisch-Rietz,DE,Europe/Berlin,52.206822,14.009652
15484,Scharstorf,DE,Europe/Berlin,53.970074,12.245842
15485,Schierstedt,DE,Europe/Berlin,51.751528,11.521195
15486,Schkeuditz West,DE,Europe/Berlin,51.402908,12.195665
15487,Schirgiswalde-Kirschau,DE,Europe/Berlin,51.08051,14.426347
15488,Schkeuditz,DE,Europe/Berlin,51.402387,12.222165
15489,Schkopau,DE,Europe/Berlin,51.388957,11.99187
15490,Görlitz-Rauschwalde,DE,Europe/Berlin,51.14908,14.936008
15491,Schleife,DE,Europe/Berlin,51.535697,14.531035
15492,Bad Schlema,DE,Europe/Berlin,50.618716,12.680471
15493,Schmalkalden-Fachhochschule,DE,Europe/Berlin,50.716528,10.463282
15494,Schmilka-Hirschmühle,DE,Europe/Berlin,50.889921,14.228422
15495,Schmölln (Thür),DE,Europe/Berlin,50.898254,12.35499
15496,Schmölln (Ol),DE,Europe/Berlin,51.119757,14.227955
15497,Schmollensee,DE,Europe/Berlin,53.982273,14.077242
15498,Schneeberg (Mark),DE,Europe/Berlin,52.164555,14.32992
15499,Luckaitztal,DE,Europe/Berlin,51.685043,14.001705
15500,Schöna,DE,Europe/Berlin,50.875906,14.234715
15501,Schönau (Hörsel),DE,Europe/Berlin,50.945132,10.43003
15502,Schönberg (Meckl),DE,Europe/Berlin,53.853376,10.927871
15503,Schönborn (Doberl),DE,Europe/Berlin,51.60201,13.468052
15504,Schönebeck-Bad Salzelmen,DE,Europe/Berlin,51.997931,11.722976
15505,Schöneck (Vogtl),DE,Europe/Berlin,50.396062,12.343393
15506,Schönerlinde,DE,Europe/Berlin,52.651986,13.428616
15507,Schönfließ (Mark) Dorf,DE,Europe/Berlin,52.437027,14.472812
15508,Schönow (Angerm),DE,Europe/Berlin,53.184948,14.153812
15509,Schönstedt,DE,Europe/Berlin,51.120755,10.585823
15510,Schönwalde (Spreewald),DE,Europe/Berlin,51.990794,13.777721
15511,Schüptitz,DE,Europe/Berlin,50.723171,12.029661
15512,Schwallungen,DE,Europe/Berlin,50.689425,10.346188
15513,Schwanheide,DE,Europe/Berlin,53.42816,10.68999
15514,Schwante,DE,Europe/Berlin,52.734687,13.091736
15515,Schwarzburg,DE,Europe/Berlin,50.642816,11.181034
15516,Schwarzenberg Hp,DE,Europe/Berlin,50.532366,12.786454
15517,Schwarzenberg-Neuwelt,DE,Europe/Berlin,50.55438,12.765725
15518,Schwerin Mitte,DE,Europe/Berlin,53.626911,11.405333
15519,Schwarzheide Ost,DE,Europe/Berlin,51.473644,13.890797
15520,Schwarzkollm,DE,Europe/Berlin,51.443189,14.133568
15521,Schwedt (Oder),DE,Europe/Berlin,53.063072,14.290511
15522,Schwedt (Oder) Mitte,DE,Europe/Berlin,53.068322,14.271589
15523,Schweikershain,DE,Europe/Berlin,51.037658,12.9559
15524,Schweinsburg-Culten,DE,Europe/Berlin,50.787102,12.369615
15525,Schwenzin,DE,Europe/Berlin,53.536183,12.612018
15526,Schwerin Süd,DE,Europe/Berlin,53.57427,11.37664
15527,Schwerin-Lankow,DE,Europe/Berlin,53.656657,11.369538
15528,Schwerin-Warnitz,DE,Europe/Berlin,53.661699,11.345564
15529,Caputh Schwielowsee,DE,Europe/Berlin,52.340977,12.980369
15530,Sebnitz (Sachs),DE,Europe/Berlin,50.975884,14.272568
15531,Schwerin-Margaretenhof,DE,Europe/Berlin,53.658553,11.360971
15532,Seebach (Mühlhaus),DE,Europe/Berlin,51.170015,10.52119
15533,Seebad Ahlbeck,DE,Europe/Berlin,53.935475,14.187854
15534,Seebad Heringsdorf,DE,Europe/Berlin,53.94984,14.169588
15535,Seebergen,DE,Europe/Berlin,50.929114,10.793518
15536,Seefeld (Mark),DE,Europe/Berlin,52.618474,13.676215
15537,Seehausen (Altm),DE,Europe/Berlin,52.885778,11.743516
15538,Seehausen (Uckermark),DE,Europe/Berlin,53.225066,13.88089
15539,Seelow (Mark),DE,Europe/Berlin,52.538201,14.394408
15540,Seelvitz,DE,Europe/Berlin,54.367613,13.561279
15541,Seerhausen,DE,Europe/Berlin,51.270488,13.240445
15542,Sehma,DE,Europe/Berlin,50.535449,12.993808
15543,Seifersdorf,DE,Europe/Berlin,50.939712,13.647719
15544,Seifhennersdorf,DE,Europe/Berlin,50.935802,14.613709
15545,Seitschen,DE,Europe/Berlin,51.153763,14.325335
15546,Sellin (Rügen) Ost,DE,Europe/Berlin,54.371344,13.697663
15547,Seltendorf,DE,Europe/Berlin,50.386893,11.064094
15548,Serams,DE,Europe/Berlin,54.377978,13.582125
15549,Siebenbrunn,DE,Europe/Berlin,50.30834716,12.30139375
15550,Silberhausen,DE,Europe/Berlin,51.319425,10.342413
15551,Silberstraße,DE,Europe/Berlin,50.662296,12.549876
15552,Singen (Thür),DE,Europe/Berlin,50.7278,11.067267
15553,Sitzendorf-Unterweißbach,DE,Europe/Berlin,50.62731,11.155397
15554,Sohl,DE,Europe/Berlin,50.275058,12.282635
15555,Sohland,DE,Europe/Berlin,51.05392,14.43192
15556,Sollstedt,DE,Europe/Berlin,51.413668,10.529847
15557,Solpke,DE,Europe/Berlin,52.500419,11.294181
15558,Sonneberg (Thür) Hbf,DE,Europe/Berlin,50.35508,11.168845
15559,Sonneberg (Thür) Nord,DE,Europe/Berlin,50.365481,11.207552
15560,Sonneberg (Thür) Ost,DE,Europe/Berlin,50.352303,11.201395
15561,Sonneberg (Thür) West,DE,Europe/Berlin,50.368088,11.159244
15562,Spechtritz,DE,Europe/Berlin,50.952638,13.63882
15563,Sponholz,DE,Europe/Berlin,53.563852,13.366402
15564,Spornitz,DE,Europe/Berlin,53.412348,11.710975
15565,Berlin-Staaken,DE,Europe/Berlin,52.537769,13.141698
15566,Stadt Wehlen (Sachs),DE,Europe/Berlin,50.953744,14.032269
15567,Stadtilm,DE,Europe/Berlin,50.766957,11.070818
15568,Stadtroda,DE,Europe/Berlin,50.868167,11.723219
15569,Stauchitz,DE,Europe/Berlin,51.242756,13.211787
15570,Steina,DE,Europe/Berlin,51.10336,13.022654
15571,Steinach (Thür),DE,Europe/Berlin,50.432558,11.15893
15572,Steinach (Thür) Süd,DE,Europe/Berlin,50.423048,11.166777
15573,Steinbach-Hallenberg,DE,Europe/Berlin,50.693165,10.558082
15574,Steinfeld (Stendal),DE,Europe/Berlin,52.614735,11.728612
15575,Steinhausen-Neuburg,DE,Europe/Berlin,53.942316,11.596336
15576,Stendal Vorbf,DE,Europe/Berlin,52.595839,11.871289
15577,Stenn,DE,Europe/Berlin,50.678755,12.441637
15578,Sternfeld,DE,Europe/Berlin,53.824773,13.150418
15579,Stolpen,DE,Europe/Berlin,51.037011,14.087193
15580,Storkow (Mark),DE,Europe/Berlin,52.251634,13.920901
15581,Stotternheim,DE,Europe/Berlin,51.052347,11.048327
15582,Stralsund Rügendamm,DE,Europe/Berlin,54.305318,13.107521
15583,Strausberg Nord,DE,Europe/Berlin,52.590149,13.908478
15584,Strohkirchen,DE,Europe/Berlin,53.398387,11.318461
15585,Subzin-Liessow,DE,Europe/Berlin,53.876101,12.351061
15586,Sülstorf,DE,Europe/Berlin,53.513998,11.388038
15587,Sülzenbrücken,DE,Europe/Berlin,50.887395,10.895869
15588,Suhl-Heinrichs,DE,Europe/Berlin,50.602203,10.638868
15589,Sukow (b Schwerin),DE,Europe/Berlin,53.554782,11.559561
15590,Syrau,DE,Europe/Berlin,50.545148,12.085169
15591,Tangerhütte,DE,Europe/Berlin,52.433872,11.809947
15592,Tangermünde,DE,Europe/Berlin,52.545743,11.969955
15593,Tangermünde West,DE,Europe/Berlin,52.547558,11.960498
15594,Tanndorf,DE,Europe/Berlin,51.161467,12.848389
15595,Tannroda,DE,Europe/Berlin,50.862153,11.246709
15596,Taubenheim (Spree),DE,Europe/Berlin,51.042261,14.480498
15597,Taucha (Leipzig),DE,Europe/Berlin,51.379455,12.48572
15598,Tautenhain,DE,Europe/Berlin,51.089841,12.679527
15599,Teicha,DE,Europe/Berlin,51.554457,11.959176
15600,Teltow,DE,Europe/Berlin,52.388279,13.300439
15601,Teschenhagen,DE,Europe/Berlin,54.389367,13.374231
15602,Teschow,DE,Europe/Berlin,53.994246,11.637605
15603,Tessin,DE,Europe/Berlin,54.032019,12.462617
15604,Groß Köris,DE,Europe/Berlin,52.159611,13.650803
15605,Teutschenthal,DE,Europe/Berlin,51.46488,11.785721
15606,Teutschenthal Ost,DE,Europe/Berlin,51.465788,11.820149
15607,Thale Hbf,DE,Europe/Berlin,51.746197,11.030995
15608,Thalheim (Erzgeb),DE,Europe/Berlin,50.696823,12.849531
15609,Tharandt,DE,Europe/Berlin,50.982932,13.591905
15610,Theißen,DE,Europe/Berlin,51.090425,12.106627
15611,Thermalbad Wiesenbad,DE,Europe/Berlin,50.619228,13.044939
15613,Thyrow,DE,Europe/Berlin,52.247229,13.259637
15614,Tiefenau,DE,Europe/Berlin,51.390692,13.413901
15615,Thale Musestieg,DE,Europe/Berlin,51.751375,11.046133
15616,Töppeln,DE,Europe/Berlin,50.890855,12.006514
15617,Torgelow,DE,Europe/Berlin,53.634624,14.008762
15618,Trassenheide,DE,Europe/Berlin,54.081379,13.868512
15619,Trassenmoor,DE,Europe/Berlin,54.091042,13.867811
15620,Trebbin,DE,Europe/Berlin,52.217861,13.230386
15621,Treben-Lehma,DE,Europe/Berlin,51.046692,12.440845
15622,Trebitz (Elbe),DE,Europe/Berlin,51.754036,12.758533
15623,Trebitz (Könnern),DE,Europe/Berlin,51.704991,11.763095
15624,Trebnitz (Mark),DE,Europe/Berlin,52.538264,14.216503
15625,Treuen,DE,Europe/Berlin,50.547638,12.301297
15626,Treuenbrietzen,DE,Europe/Berlin,52.091922,12.857909
15627,Treuenbrietzen Süd,DE,Europe/Berlin,52.080605,12.880912
15628,Triebes,DE,Europe/Berlin,50.688041,12.023306
15629,Tromsdorf,DE,Europe/Berlin,51.118498,11.481265
15630,Ueckermünde Stadthafen,DE,Europe/Berlin,53.736382,14.051362
15631,Uchtspringe,DE,Europe/Berlin,52.543675,11.592246
15632,Uder,DE,Europe/Berlin,51.367041,10.062147
15633,Uebigau,DE,Europe/Berlin,51.585425,13.29652
15634,Ückeritz,DE,Europe/Berlin,54.013915,14.049807
15635,Ueckermünde,DE,Europe/Berlin,53.733065,14.055317
15636,Uhlstädt,DE,Europe/Berlin,50.741644,11.462657
15637,Uhsmannsdorf,DE,Europe/Berlin,51.328154,14.894397
15638,Ulbersdorf,DE,Europe/Berlin,50.95574,14.218759
15639,Unterloquitz,DE,Europe/Berlin,50.580449,11.391975
15640,Untermaßfeld,DE,Europe/Berlin,50.536582,10.415306
15641,Unterneudorf,DE,Europe/Berlin,50.49391,12.974643
15642,Unterwellenborn,DE,Europe/Berlin,50.659248,11.435069
15643,Unterwiesenthal,DE,Europe/Berlin,50.427417,12.988972
15644,Utzedel,DE,Europe/Berlin,53.860721,13.116223
15645,Vachdorf,DE,Europe/Berlin,50.529336,10.53853
15646,Vahldorf,DE,Europe/Berlin,52.252389,11.499765
15647,Vatterode,DE,Europe/Berlin,51.597704,11.428975
15648,Vehlefanz,DE,Europe/Berlin,52.722336,13.11483
15649,Veilsdorf,DE,Europe/Berlin,50.415209,10.813969
15650,Velten (Mark),DE,Europe/Berlin,52.684833,13.17219
15651,Ventschow,DE,Europe/Berlin,53.787207,11.580011
15652,Vetschau,DE,Europe/Berlin,51.789255,14.082914
15653,Vierenstraße,DE,Europe/Berlin,50.466897,12.967793
15654,Viernau,DE,Europe/Berlin,50.667105,10.558909
15655,Vieselbach,DE,Europe/Berlin,50.992865,11.137976
15656,Vinzelberg,DE,Europe/Berlin,52.569186,11.671962
15657,Vogelsang (Gransee),DE,Europe/Berlin,53.036455,13.384848
15658,Voigtsgrün,DE,Europe/Berlin,50.634016,12.426544
15659,Voigtstedt,DE,Europe/Berlin,51.391636,11.30682
15660,Wahlitz,DE,Europe/Berlin,52.109172,11.788867
15661,Walddrehna,DE,Europe/Berlin,51.772724,13.617246
15662,Waldkirchen (Erzgeb),DE,Europe/Berlin,50.763038,13.090685
15663,Walldorf (Werra),DE,Europe/Berlin,50.617511,10.390882
15664,Wallhausen (Helme),DE,Europe/Berlin,51.461886,11.204235
15665,Wallwitz (Saalkr),DE,Europe/Berlin,51.581757,11.92108
15666,Walschleben,DE,Europe/Berlin,51.067898,10.956061
15667,Walsleben,DE,Europe/Berlin,52.947794,12.678107
15668,Waltershausen,DE,Europe/Berlin,50.90113,10.563628
15669,Waltershausen Schnepfenthal,DE,Europe/Berlin,50.883826,10.576033
15670,Wandersleben,DE,Europe/Berlin,50.906667,10.852497
15671,Wandlitz,DE,Europe/Berlin,52.744827,13.466146
15672,Wandlitzsee,DE,Europe/Berlin,52.756126,13.473949
15673,Wansleben am See,DE,Europe/Berlin,51.462417,11.746761
15674,Warenshof,DE,Europe/Berlin,53.53079,12.645422
15675,Warmbad,DE,Europe/Berlin,50.668561,13.06405
15676,Warnemünde Werft,DE,Europe/Berlin,54.169869,12.08676
15677,Warnitz (Uckermark),DE,Europe/Berlin,53.182026,13.876683
15678,Wangen (Unstrut),DE,Europe/Berlin,51.271369,11.54445
15679,Wasserthaleben,DE,Europe/Berlin,51.258685,10.889982
15680,Wasungen,DE,Europe/Berlin,50.662898,10.359285
15681,Weesenstein,DE,Europe/Berlin,50.93599,13.862463
15682,Wefensleben,DE,Europe/Berlin,52.176942,11.155208
15683,Wegenstedt,DE,Europe/Berlin,52.387074,11.208883
15684,Weida Mitte,DE,Europe/Berlin,50.776504,12.055613
15685,Weickersdorf (Sachs),DE,Europe/Berlin,51.110732,14.150747
15686,Weida Altstadt,DE,Europe/Berlin,50.767865,12.058453
15687,Weimar Berkaer Bf,DE,Europe/Berlin,50.980622,11.313688
15688,Weisen,DE,Europe/Berlin,53.025542,11.7875
15689,Weißandt-Gölzau,DE,Europe/Berlin,51.669672,12.028762
15690,Weißenfels West,DE,Europe/Berlin,51.194394,11.944992
15691,Weißes Roß,DE,Europe/Berlin,51.106147,13.661814
15692,Weimar West,DE,Europe/Berlin,50.988083,11.311558
15693,Weinböhla Hp,DE,Europe/Berlin,51.159094,13.561549
15694,Weixdorf,DE,Europe/Berlin,51.150482,13.806469
15695,Weixdorf Bad,DE,Europe/Berlin,51.140072,13.801758
15696,Wellen (Magdeburg),DE,Europe/Berlin,52.13614,11.432732
15697,Wellmitz,DE,Europe/Berlin,52.06464,14.714892
15698,Lutherstadt Wittenberg-Labetz,DE,Europe/Berlin,51.871453,12.694188
15699,Wensickendorf,DE,Europe/Berlin,52.754976,13.386681
15700,Joachimsthal Kaiserbahnhof,DE,Europe/Berlin,52.963948,13.755014
15701,Werdau Nord,DE,Europe/Berlin,50.74363,12.371377
15702,Werneuchen,DE,Europe/Berlin,52.63746,13.738313
15703,Wernigerode Elmowerk,DE,Europe/Berlin,51.838795,10.769265
15704,Werther,DE,Europe/Berlin,51.469932,10.741911
15705,Wesenberg,DE,Europe/Berlin,53.286705,12.962741
15706,Westewitz-Hochweitzschen,DE,Europe/Berlin,51.137394,13.02812
15707,Wetterzeube,DE,Europe/Berlin,51.008353,12.012644
15708,Wiesenau,DE,Europe/Berlin,52.231318,14.583901
15709,Wiesenburg (Sachs),DE,Europe/Berlin,50.653387,12.565238
15710,Wiesa (Erzgeb),DE,Europe/Berlin,50.610644,13.023697
15711,Zschopau Ost,DE,Europe/Berlin,50.744709,13.081929
15712,Wilischthal,DE,Europe/Berlin,50.724618,13.056454
15713,Wilmersdorf (Angerm),DE,Europe/Berlin,53.111632,13.89246
15714,Wingerode,DE,Europe/Berlin,51.389703,10.240511
15715,Wipperdorf,DE,Europe/Berlin,51.45296,10.661062
15716,Wippra,DE,Europe/Berlin,51.575744,11.280698
15717,Wittenhagen,DE,Europe/Berlin,54.185771,13.057137
15718,Wittgensdorf Mitte,DE,Europe/Berlin,50.874387,12.869757
15719,Witzschdorf,DE,Europe/Berlin,50.775236,13.088518
15720,Wölfershausen,DE,Europe/Berlin,50.49151,10.436584
15721,Woffleben,DE,Europe/Berlin,51.555518,10.722216
15722,Wolfsgefärth,DE,Europe/Berlin,50.816955,12.073942
15723,Wolfen (Bitterfeld),DE,Europe/Berlin,51.661033,12.279615
15724,Wolferode,DE,Europe/Berlin,51.512244,11.508754
15725,Wolgast,DE,Europe/Berlin,54.043948,13.769083
15726,Wolgast Hafen,DE,Europe/Berlin,54.05184,13.77996
15727,Wolgaster Fähre,DE,Europe/Berlin,54.05638,13.790621
15728,Wolkenstein,DE,Europe/Berlin,50.652821,13.063708
15729,Wolmirstedt,DE,Europe/Berlin,52.250249,11.635682
15730,Woltersdorf/Nuthe-Urstromtal,DE,Europe/Berlin,52.117362,13.195283
15731,Wülknitz,DE,Europe/Berlin,51.368992,13.389369
15732,Wünschendorf Nord,DE,Europe/Berlin,50.81798,12.078041
15733,Wünsdorf-Waldstadt,DE,Europe/Berlin,52.165562,13.468142
15734,Wüstenfelde,DE,Europe/Berlin,54.230267,13.139613
15735,Schwerin-Wüstmark,DE,Europe/Berlin,53.584042,11.399625
15736,Wulfen (Anh),DE,Europe/Berlin,51.818839,11.922051
15737,Wurzbach (Thür),DE,Europe/Berlin,50.466169,11.543129
15738,Bennewitz,DE,Europe/Berlin,51.356092,12.709021
15739,Wusterhausen (Dosse) NE,DE,Europe/Berlin,52.888348,12.456702
15740,Wusterwitz,DE,Europe/Berlin,52.385114,12.374253
15741,Wutha,DE,Europe/Berlin,50.957097,10.3966
15742,Wutike,DE,Europe/Berlin,53.004318,12.35285
15743,Zabeltitz,DE,Europe/Berlin,51.349836,13.515398
15744,Zachun,DE,Europe/Berlin,53.502653,11.324493
15745,Zahna,DE,Europe/Berlin,51.919968,12.781213
15746,Zarrendorf,DE,Europe/Berlin,54.240749,13.080032
15747,Zeesen,DE,Europe/Berlin,52.26474,13.635053
15748,Zehdenick (Mark),DE,Europe/Berlin,52.979436,13.317617
15749,Zehdenick-Neuhof,DE,Europe/Berlin,53.005451,13.344459
15750,Zeithain,DE,Europe/Berlin,51.330203,13.344549
15751,Zella-Mehlis West,DE,Europe/Berlin,50.658547,10.649538
15752,Zempin,DE,Europe/Berlin,54.06598,13.959447
15753,Zerbst,DE,Europe/Berlin,51.953821,12.088927
15754,Zernsdorf,DE,Europe/Berlin,52.299402,13.693339
15755,Zerrenthin,DE,Europe/Berlin,53.49939,14.09789
15756,Zeulenroda unt Bf,DE,Europe/Berlin,50.659374,12.01135
15757,Zeutsch,DE,Europe/Berlin,50.75493,11.50826
15758,Zielitz,DE,Europe/Berlin,52.295869,11.679999
15759,Ziltendorf,DE,Europe/Berlin,52.199514,14.616334
15760,Zittau Hp,DE,Europe/Berlin,50.898424,14.81682
15761,Zittau Süd,DE,Europe/Berlin,50.890235,14.814753
15762,Zittau Vorstadt,DE,Europe/Berlin,50.890685,14.792253
15763,Zoblitz,DE,Europe/Berlin,51.123577,14.750741
15764,Zöberitz,DE,Europe/Berlin,51.504612,12.033454
15765,Zöblitz-Pobershau,DE,Europe/Berlin,50.660111,13.213684
15766,Zörnigall,DE,Europe/Berlin,51.882932,12.731557
15767,Zschaitz,DE,Europe/Berlin,51.168964,13.156764
15768,Zscherben,DE,Europe/Berlin,51.467693,11.865122
15769,Zschopau,DE,Europe/Berlin,50.743244,13.066189
15770,Zschortau,DE,Europe/Berlin,51.483263,12.361588
15771,Zühlsdorf,DE,Europe/Berlin,52.732664,13.403365
15772,Stapelburg,DE,Europe/Berlin,51.900281,10.671723
15773,Zwickau-Pölbitz,DE,Europe/Berlin,50.736987,12.479742
15774,Zwickau-Schedewitz,DE,Europe/Berlin,50.70166,12.495077
15775,Zwönitz,DE,Europe/Berlin,50.632236,12.797897
15776,Zwota-Zechenbach,DE,Europe/Berlin,50.351134,12.39999
15777,Zwota,DE,Europe/Berlin,50.352662,12.42755
15778,Blankenburg (Harz),DE,Europe/Berlin,51.795656,10.961086
15779,Dresden Mitte,DE,Europe/Berlin,51.056167,13.72411
15780,Freital-Potschappel,DE,Europe/Berlin,51.013423,13.661679
15781,Groß Dalzig,DE,Europe/Berlin,51.208292,12.271354
15782,Halle-Silberhöhe,DE,Europe/Berlin,51.445391,11.967006
15783,Dresden Hbf Strehlener Straße,DE,Europe/Berlin,51.038126,13.735849
15784,Chemnitz-Hilbersdorf,DE,Europe/Berlin,50.861937,12.953878
15785,Bad Lobenstein,DE,Europe/Berlin,50.452119,11.642172
15786,Magdeburg Herrenkrug,DE,Europe/Berlin,52.145705,11.675576
15787,Magdeburg-Buckau,DE,Europe/Berlin,52.109199,11.630036
15788,Niederdorf (Erzgeb),DE,Europe/Berlin,50.728304,12.782337
15789,Plauen (V) unt Bf,DE,Europe/Berlin,50.486242,12.129378
15790,Schönebeck-Felgeleben,DE,Europe/Berlin,52.000529,11.757378
15791,Beelitz-Heilstätten,DE,Europe/Berlin,52.262349,12.926056
15792,Beelitz Stadt,DE,Europe/Berlin,52.23939,12.966858
15793,Bernau (b Berlin),DE,Europe/Berlin,52.675834,13.592292
15794,Böhlen (Leipzig),DE,Europe/Berlin,51.20324,12.382038
15795,Brieselang,DE,Europe/Berlin,52.582544,13.001395
15796,Buna Werke,DE,Europe/Berlin,51.384606,11.957558
15797,Camburg (Saale),DE,Europe/Berlin,51.050854,11.704683
15798,Dresden-Friedrichstadt,DE,Europe/Berlin,51.055879,13.708693
15799,Dresden-Plauen,DE,Europe/Berlin,51.03008,13.70356
15800,Erkner,DE,Europe/Berlin,52.428559,13.751167
15801,Falkensee,DE,Europe/Berlin,52.559775,13.089633
15802,Ferch-Lienewitz,DE,Europe/Berlin,52.303555,12.964072
15803,Golm,DE,Europe/Berlin,52.409259,12.97173
15804,Hennigsdorf (Berlin),DE,Europe/Berlin,52.63826,13.20545
15805,Magdeburg SKET Industriepark,DE,Europe/Berlin,52.097675,11.638091
15806,Muldenberg,DE,Europe/Berlin,50.425196,12.397347
15807,Oranienburg,DE,Europe/Berlin,52.754454,13.249111
15808,Priort,DE,Europe/Berlin,52.516815,12.97147
15809,Radebeul-Naundorf,DE,Europe/Berlin,51.110471,13.59907
15810,Seddin,DE,Europe/Berlin,52.291842,12.985448
15811,Niesky,DE,Europe/Berlin,51.298732,14.831895
15812,Teufelsmühle,DE,Europe/Berlin,50.85409,14.752502
15813,Beuchow,DE,Europe/Berlin,54.362121,13.502454
15814,Hörschel Hp,DE,Europe/Berlin,51.007796,10.232942
15815,Herleshausen Hp,DE,Europe/Berlin,51.002708,10.171905
15816,Albrechtshaus,DE,Europe/Berlin,51.643019,10.928437
15817,Alexisbad,DE,Europe/Berlin,51.648134,11.115314
15818,Benneckenstein,DE,Europe/Berlin,51.673546,10.714809
15819,Birkenmoor,DE,Europe/Berlin,51.639657,10.876327
15820,Brocken,DE,Europe/Berlin,51.799557,10.618561
15821,Drahtzug,DE,Europe/Berlin,51.663442,11.124636
15822,Drei Annen Hohne,DE,Europe/Berlin,51.770117,10.726764
15823,Eisfelder Talmühle,DE,Europe/Berlin,51.620411,10.812953
15824,Elend,DE,Europe/Berlin,51.745972,10.690124
15825,Friedrichshöhe,DE,Europe/Berlin,51.63963,10.937615
15826,Güntersberge,DE,Europe/Berlin,51.644143,10.985465
15827,Harzgerode,DE,Europe/Berlin,51.643459,11.142641
15828,Hasselfelde,DE,Europe/Berlin,51.687695,10.850905
15829,Ilfeld,DE,Europe/Berlin,51.578413,10.789536
15830,Mägdesprung,DE,Europe/Berlin,51.670139,11.132771
15831,Netzkater,DE,Europe/Berlin,51.602406,10.789617
15832,Niedersachswerfen Ost,DE,Europe/Berlin,51.549441,10.768726
15833,Nordhausen-Altentor,DE,Europe/Berlin,51.508046,10.778956
15834,Nordhausen-Krimderode,DE,Europe/Berlin,51.52926,10.773985
15835,Nordhausen Nord,DE,Europe/Berlin,51.493933,10.788412
15836,Osterteich,DE,Europe/Berlin,51.720614,11.160692
15837,Schierke,DE,Europe/Berlin,51.765074,10.678007
15838,Silberhütte NE,DE,Europe/Berlin,51.628996,11.091798
15839,Sorge,DE,Europe/Berlin,51.693287,10.697091
15840,Steinerne Renne,DE,Europe/Berlin,51.816699,10.727007
15841,Sternhaus-Haferfeld,DE,Europe/Berlin,51.69859,11.132582
15842,Sternhaus-Ramberg,DE,Europe/Berlin,51.690311,11.127495
15843,Stiege,DE,Europe/Berlin,51.6608,10.88119
15844,Straßberg (Harz),DE,Europe/Berlin,51.619854,11.044138
15845,Tiefenbachmühle,DE,Europe/Berlin,51.636088,10.81351
15846,Wernigerode-Hasserode,DE,Europe/Berlin,51.820205,10.742567
15847,Wernigerode-Kirchstraße,DE,Europe/Berlin,51.826219,10.765688
15848,Wernigerode Westerntor,DE,Europe/Berlin,51.833815,10.780367
15849,Sophienhof,DE,Europe/Berlin,51.64123,10.790192
15850,Kraslice (Grenze),DE,Europe/Berlin,50.354074,12.467319
15851,Holzhau Skilift,DE,Europe/Berlin,50.733904,13.573387
15852,Berthelsdorf (Erzgebirge) Ort,DE,Europe/Berlin,50.868266,13.379958
15854,Lauterbach (Rügen),DE,Europe/Berlin,54.345212,13.500755
15855,Falkenhagen Gewerbepark Prignitz,DE,Europe/Berlin,53.20556,12.214767
15856,Pritzwalk West,DE,Europe/Berlin,53.14464,12.162234
15857,Neu Pudagla,DE,Europe/Berlin,54.000728,14.064522
15858,Chemnitz Alt Chemnitz Center,DE,Europe/Berlin,50.79637,12.917939
15859,Chemnitz Riemenschneiderstraße,DE,Europe/Berlin,50.785385,12.925472
15860,Chemnitz Erdmannsdorfer Straße,DE,Europe/Berlin,50.811211,12.91197
15861,Chemnitz Gustav-Freytag-Straße,DE,Europe/Berlin,50.825594,12.920267
15862,Lichtenstein Ernst-Schneller-Siedlung,DE,Europe/Berlin,50.764467,12.625861
15863,Lichtenstein Gewerbegebiet,DE,Europe/Berlin,50.775461,12.632136
15864,Lichtenstein Hartensteiner Straße,DE,Europe/Berlin,50.746066,12.63619
15865,Chemnitz Moritzhof,DE,Europe/Berlin,50.829756,12.919935
15866,Oelsnitz Bahnhofstraße,DE,Europe/Berlin,50.727602,12.698225
15867,Chemnitz Rösslerstraße,DE,Europe/Berlin,50.816883,12.914119
15868,Chemnitz Roter Turm,DE,Europe/Berlin,50.834196,12.922676
15869,Chemnitz Scheffelstraße,DE,Europe/Berlin,50.802276,12.911341
15870,Chemnitz Schneeberger Straße,DE,Europe/Berlin,50.794033,12.922443
15871,Chemnitz Schule Altchemnitz,DE,Europe/Berlin,50.798923,12.913103
15872,Stollberg Schlachthofstraße,DE,Europe/Berlin,50.714226,12.778786
15873,Chemnitz Theaterplatz,DE,Europe/Berlin,50.837307,12.925724
15874,Chemnitz Treffurthstraße,DE,Europe/Berlin,50.820317,12.91624
15875,Chemnitz Uhlestraße,DE,Europe/Berlin,50.806069,12.911853
15876,Chemnitz Zentralhaltestelle,DE,Europe/Berlin,50.831608,12.922191
15877,Chemnitz-Altchemnitz,DE,Europe/Berlin,50.790806,12.926065
15878,Klaffenbach Hp,DE,Europe/Berlin,50.772288,12.903754
15879,Hohndorf Mitte,DE,Europe/Berlin,50.743046,12.675725
15880,Altdorf (Niederbay),DE,Europe/Berlin,48.555215,12.102545
15881,Pfettrach,DE,Europe/Berlin,48.574389,12.066184
15882,Neuhausen (b Landshut),DE,Europe/Berlin,48.618949,11.995682
15883,Tiefenbach (b Passau),DE,Europe/Berlin,48.612872,13.422584
